housing_median_age,total_rooms,total_bedrooms,median_income,median_house_value,ocean_proximity
28,3428,753,4,281000,<1H OCEAN
29,5536,862,5,282100,<1H OCEAN
30,4412,862,5,232000,<1H OCEAN
29,5650,817,6,337300,<1H OCEAN
26,3756,435,5,320000,<1H OCEAN
33,3410,583,5,255600,<1H OCEAN
28,2714,502,5,240400,<1H OCEAN
20,5483,1079,4,250000,<1H OCEAN
28,4538,685,5,263600,<1H OCEAN
20,4447,661,6,283300,<1H OCEAN
25,4258,719,5,267200,<1H OCEAN
32,3776,620,5,261100,<1H OCEAN
32,3983,876,3,255200,<1H OCEAN
23,2705,449,6,316500,<1H OCEAN
26,1864,331,5,231700,<1H OCEAN
25,3025,689,3,218600,<1H OCEAN
13,1893,487,3,204700,<1H OCEAN
13,1676,471,3,225900,<1H OCEAN
24,968,240,2,240300,<1H OCEAN
21,2080,352,5,264500,<1H OCEAN
26,1741,323,4,234800,<1H OCEAN
36,2959,529,4,268800,<1H OCEAN
35,2418,375,6,365400,<1H OCEAN
34,4613,749,5,302900,<1H OCEAN
33,2951,529,4,313100,<1H OCEAN
32,4308,717,4,281900,<1H OCEAN
27,2019,335,5,267400,<1H OCEAN
24,4567,688,5,289000,<1H OCEAN
25,3319,531,5,263300,<1H OCEAN
28,1481,256,5,240900,<1H OCEAN
39,1839,471,2,184900,<1H OCEAN
36,1471,360,2,175800,<1H OCEAN
38,1787,508,2,177600,<1H OCEAN
45,2213,564,3,164200,<1H OCEAN
24,1939,652,2,112500,<1H OCEAN
28,859,199,2,215900,<1H OCEAN
6,3797,984,3,152400,<1H OCEAN
14,360,124,2,112500,<1H OCEAN
16,2692,749,2,191100,<1H OCEAN
13,2519,581,4,173400,<1H OCEAN
19,2228,559,2,172800,<1H OCEAN
16,2987,874,2,127900,<1H OCEAN
19,735,158,4,188100,<1H OCEAN
22,3015,581,4,176300,<1H OCEAN
16,1866,364,5,212800,<1H OCEAN
18,1892,568,2,228000,<1H OCEAN
21,3305,749,3,249600,<1H OCEAN
17,4208,954,2,87500,<1H OCEAN
24,3403,656,4,191900,<1H OCEAN
4,2937,648,4,160400,<1H OCEAN
18,2749,633,3,166100,<1H OCEAN
17,1299,211,4,235800,<1H OCEAN
17,2277,428,5,217000,<1H OCEAN
33,2873,489,5,176400,<1H OCEAN
10,1828,453,4,123500,<1H OCEAN
20,1649,408,3,115200,<1H OCEAN
33,1115,250,3,178600,<1H OCEAN
19,2644,833,3,183100,<1H OCEAN
31,1340,235,4,179500,<1H OCEAN
20,2308,461,4,191000,<1H OCEAN
16,2085,394,5,222800,<1H OCEAN
17,1887,664,2,165300,<1H OCEAN
22,2044,402,3,177500,<1H OCEAN
15,1504,294,5,219400,<1H OCEAN
14,2731,578,3,139700,<1H OCEAN
15,1898,395,4,212500,<1H OCEAN
26,2528,511,4,164900,<1H OCEAN
10,2506,623,3,231400,<1H OCEAN
23,3279,647,4,175800,<1H OCEAN
26,1125,210,4,181000,<1H OCEAN
4,5532,778,7,343000,<1H OCEAN
25,1642,297,5,231400,<1H OCEAN
20,2686,414,5,263900,<1H OCEAN
20,2018,328,4,262400,<1H OCEAN
15,2781,498,5,223300,<1H OCEAN
21,1959,292,7,338400,<1H OCEAN
8,3088,474,7,355300,<1H OCEAN
9,3160,468,7,348400,<1H OCEAN
11,3195,410,7,378200,<1H OCEAN
13,2978,505,6,277800,<1H OCEAN
18,3611,614,5,231000,<1H OCEAN
10,3283,550,6,283700,<1H OCEAN
10,2829,394,6,359500,<1H OCEAN
20,2473,476,5,224200,<1H OCEAN
23,1829,346,4,217400,<1H OCEAN
14,4412,924,4,227600,<1H OCEAN
6,2850,561,5,241900,<1H OCEAN
20,3034,451,6,241300,<1H OCEAN
5,4153,719,5,286200,<1H OCEAN
14,1870,348,4,186500,<1H OCEAN
15,1794,366,5,209900,<1H OCEAN
15,1807,378,4,164500,<1H OCEAN
16,906,149,4,235600,<1H OCEAN
15,1929,345,5,235600,<1H OCEAN
21,2630,446,5,232000,<1H OCEAN
22,2199,361,5,235700,<1H OCEAN
25,2093,297,6,271500,<1H OCEAN
10,5469,950,5,241900,<1H OCEAN
17,660,129,4,241000,<1H OCEAN
12,1961,280,6,362700,<1H OCEAN
7,1973,328,6,292200,<1H OCEAN
16,1649,228,6,302600,<1H OCEAN
15,2267,348,7,277900,<1H OCEAN
6,3526,559,6,335500,<1H OCEAN
23,1801,415,2,133700,<1H OCEAN
15,1486,310,4,221000,<1H OCEAN
33,1019,191,4,165000,<1H OCEAN
28,1535,330,4,160100,<1H OCEAN
26,1934,408,3,163600,<1H OCEAN
24,2298,575,3,182400,<1H OCEAN
28,3477,671,4,172600,<1H OCEAN
29,2396,452,4,185500,<1H OCEAN
27,2358,415,5,192800,<1H OCEAN
17,2529,423,5,240700,<1H OCEAN
27,2512,526,4,162900,<1H OCEAN
27,3127,610,4,173600,<1H OCEAN
26,1848,339,4,182500,<1H OCEAN
34,938,242,3,194500,<1H OCEAN
35,2391,605,2,182100,<1H OCEAN
43,1536,371,2,153300,<1H OCEAN
27,1481,409,2,137500,<1H OCEAN
22,2914,768,2,164000,<1H OCEAN
29,3515,807,2,160100,<1H OCEAN
20,3375,867,2,182200,<1H OCEAN
15,3315,1042,2,140100,<1H OCEAN
15,3148,1116,3,159600,<1H OCEAN
18,1525,485,3,128600,<1H OCEAN
11,2109,592,4,205900,<1H OCEAN
31,1602,358,4,156800,<1H OCEAN
34,762,182,3,201800,<1H OCEAN
31,5524,914,5,229900,<1H OCEAN
15,4430,992,4,209900,<1H OCEAN
33,835,181,5,195800,<1H OCEAN
31,3633,843,3,184800,<1H OCEAN
43,821,149,4,209100,<1H OCEAN
43,1461,284,3,182400,<1H OCEAN
42,1237,232,3,187500,<1H OCEAN
28,1579,339,4,214800,<1H OCEAN
40,802,149,4,196300,<1H OCEAN
29,4045,885,3,171700,<1H OCEAN
22,3936,860,4,183800,<1H OCEAN
31,2914,715,3,178600,<1H OCEAN
41,1558,281,4,215200,<1H OCEAN
26,2987,539,5,213100,<1H OCEAN
33,1624,337,4,167600,<1H OCEAN
34,1834,377,3,161500,<1H OCEAN
42,2913,577,3,167900,<1H OCEAN
34,2218,286,7,456500,<1H OCEAN
37,4137,636,6,286200,<1H OCEAN
32,3747,665,5,330800,<1H OCEAN
32,1650,246,6,320900,<1H OCEAN
24,962,146,7,328000,<1H OCEAN
22,3650,527,5,325600,<1H OCEAN
20,3189,420,7,374100,<1H OCEAN
9,2522,547,4,259700,<1H OCEAN
16,2655,487,6,246800,<1H OCEAN
16,1050,245,4,163500,<1H OCEAN
16,3275,529,5,269100,<1H OCEAN
13,3334,565,7,273900,<1H OCEAN
17,3719,588,6,273700,<1H OCEAN
16,1767,268,6,351600,<1H OCEAN
19,4043,764,6,268400,<1H OCEAN
16,1334,389,3,229800,<1H OCEAN
17,1777,328,5,258100,<1H OCEAN
13,3752,572,6,329400,<1H OCEAN
25,2496,351,7,320700,<1H OCEAN
25,1866,271,6,288500,<1H OCEAN
27,1145,150,5,348300,<1H OCEAN
16,2998,603,3,150000,<1H OCEAN
14,3851,534,7,335600,<1H OCEAN
15,2052,405,5,181100,<1H OCEAN
2,1136,365,4,425000,<1H OCEAN
3,4778,1047,5,271400,<1H OCEAN
3,4430,841,6,272700,<1H OCEAN
16,2391,369,5,267800,<1H OCEAN
21,1386,260,6,258500,<1H OCEAN
25,1837,278,6,265300,<1H OCEAN
23,1793,319,5,243200,<1H OCEAN
16,2938,589,5,178900,<1H OCEAN
17,2156,435,5,199100,<1H OCEAN
16,1603,287,6,266900,<1H OCEAN
16,1489,262,7,267000,<1H OCEAN
16,2411,420,6,263600,<1H OCEAN
12,4228,734,6,299400,<1H OCEAN
4,1646,408,5,265500,<1H OCEAN
8,2534,435,7,422800,<1H OCEAN
17,3469,896,3,245800,<1H OCEAN
31,2573,474,5,204100,<1H OCEAN
22,3805,596,6,254200,<1H OCEAN
8,426,61,7,367900,<1H OCEAN
24,3308,548,5,248700,<1H OCEAN
23,3224,652,4,226900,<1H OCEAN
20,5032,808,6,264800,<1H OCEAN
25,4430,729,5,261100,<1H OCEAN
17,1621,299,5,186900,<1H OCEAN
20,1351,372,4,144000,<1H OCEAN
26,1471,348,5,226400,<1H OCEAN
23,1310,267,5,237900,<1H OCEAN
15,2428,513,4,254400,<1H OCEAN
14,2073,343,6,311200,<1H OCEAN
29,2385,513,3,220700,<1H OCEAN
26,2762,496,5,226800,<1H OCEAN
18,4900,814,6,276200,<1H OCEAN
16,2952,446,5,320500,<1H OCEAN
19,1684,387,4,174100,<1H OCEAN
24,4759,921,5,228700,<1H OCEAN
26,40,8,7,225000,<1H OCEAN
10,3937,1054,3,252200,<1H OCEAN
26,1669,276,4,225800,<1H OCEAN
19,2174,484,5,255100,<1H OCEAN
24,1212,251,5,212500,<1H OCEAN
33,2791,496,4,224900,<1H OCEAN
21,4599,986,2,225000,NEAR BAY
18,2514,578,3,158000,<1H OCEAN
17,127,28,4,112500,<1H OCEAN
24,3217,689,3,226700,<1H OCEAN
35,1845,325,5,235300,<1H OCEAN
25,3495,834,4,230700,<1H OCEAN
33,2015,484,4,226800,<1H OCEAN
14,4841,1130,3,137500,<1H OCEAN
17,5121,1017,2,81300,<1H OCEAN
17,4324,854,3,232400,<1H OCEAN
35,1542,298,5,236900,<1H OCEAN
24,1297,297,3,47500,<1H OCEAN
33,2154,405,5,229800,<1H OCEAN
17,3208,617,5,238000,<1H OCEAN
17,2937,558,5,255500,<1H OCEAN
20,1032,229,4,219300,<1H OCEAN
24,5230,934,5,264100,<1H OCEAN
22,765,198,3,87500,<1H OCEAN
13,2164,412,4,137500,<1H OCEAN
16,3936,788,4,112500,<1H OCEAN
34,148,28,3,67500,<1H OCEAN
42,3224,708,3,199700,<1H OCEAN
42,198,32,3,137500,<1H OCEAN
39,446,129,3,208300,<1H OCEAN
27,3236,832,3,208600,<1H OCEAN
25,3472,956,2,235600,<1H OCEAN
36,1823,410,3,234100,<1H OCEAN
48,2068,495,3,218500,<1H OCEAN
36,1651,344,4,215400,<1H OCEAN
32,1199,229,4,252100,<1H OCEAN
35,995,202,5,217500,<1H OCEAN
27,1797,538,4,237500,<1H OCEAN
24,4841,894,6,254500,<1H OCEAN
34,884,153,6,271200,<1H OCEAN
35,1880,370,4,269900,<1H OCEAN
33,2581,623,3,261400,<1H OCEAN
36,815,126,6,258300,<1H OCEAN
36,765,134,4,247600,<1H OCEAN
34,1735,318,4,242700,<1H OCEAN
33,1582,272,5,287200,<1H OCEAN
35,1293,223,7,281900,<1H OCEAN
35,1440,267,5,254600,<1H OCEAN
32,1754,324,4,298300,<1H OCEAN
33,2321,480,4,270300,<1H OCEAN
33,2677,644,3,261800,<1H OCEAN
33,2545,467,5,282200,<1H OCEAN
41,1150,249,3,261100,<1H OCEAN
18,1712,509,4,238900,<1H OCEAN
16,3249,947,4,198400,<1H OCEAN
25,1527,325,4,212200,<1H OCEAN
36,1054,193,4,240000,<1H OCEAN
30,1955,435,4,287100,<1H OCEAN
33,3570,776,4,238700,<1H OCEAN
26,3637,933,3,262900,<1H OCEAN
37,1755,325,3,251300,<1H OCEAN
33,3162,435,3,266100,<1H OCEAN
35,1249,232,3,287100,<1H OCEAN
32,1484,274,5,279900,<1H OCEAN
36,832,211,3,244400,<1H OCEAN
52,906,227,3,231600,<1H OCEAN
18,1922,561,2,244000,<1H OCEAN
48,1246,294,3,235500,<1H OCEAN
42,1421,330,3,237900,<1H OCEAN
52,2382,523,4,236100,<1H OCEAN
42,2174,420,3,286500,<1H OCEAN
29,3377,853,3,229300,<1H OCEAN
41,2151,473,3,250000,<1H OCEAN
36,1893,359,3,257600,<1H OCEAN
37,1822,329,4,251100,<1H OCEAN
36,3142,632,5,246100,<1H OCEAN
31,1866,465,2,275900,<1H OCEAN
36,1683,286,4,294700,<1H OCEAN
26,3269,788,4,288300,<1H OCEAN
35,2294,411,4,276900,<1H OCEAN
42,2001,402,4,255400,<1H OCEAN
36,844,153,5,254100,<1H OCEAN
18,4438,939,5,288300,<1H OCEAN
34,1461,299,3,252600,<1H OCEAN
37,663,127,3,247800,<1H OCEAN
30,2645,462,6,330500,<1H OCEAN
30,3742,633,6,302400,<1H OCEAN
27,3353,653,5,315600,<1H OCEAN
25,3223,612,5,287600,<1H OCEAN
35,1907,326,5,294300,<1H OCEAN
35,1802,291,4,313900,<1H OCEAN
33,2023,425,3,285800,<1H OCEAN
28,3840,629,6,335900,<1H OCEAN
28,4863,901,5,342000,<1H OCEAN
28,5096,1011,5,355200,<1H OCEAN
20,4461,864,4,217700,<1H OCEAN
32,2248,460,5,288900,<1H OCEAN
34,2034,359,5,288300,<1H OCEAN
26,3285,502,5,339600,<1H OCEAN
11,1711,493,3,227700,<1H OCEAN
39,1164,199,4,263200,<1H OCEAN
20,1145,198,3,281900,<1H OCEAN
27,4140,435,3,264600,<1H OCEAN
26,4310,678,7,365500,<1H OCEAN
31,3890,711,5,290900,<1H OCEAN
33,726,168,3,270500,<1H OCEAN
30,4238,1010,3,307000,<1H OCEAN
27,2462,570,3,329500,<1H OCEAN
30,1758,248,6,332500,<1H OCEAN
21,4193,1068,3,293000,<1H OCEAN
25,1455,370,3,262500,<1H OCEAN
20,4228,1006,4,227300,<1H OCEAN
22,2593,637,3,212500,<1H OCEAN
20,710,188,4,214100,<1H OCEAN
52,777,148,4,262500,<1H OCEAN
9,1503,381,4,234300,<1H OCEAN
30,3734,813,3,260000,<1H OCEAN
30,3404,693,4,283200,<1H OCEAN
33,2120,349,7,283000,<1H OCEAN
31,2750,664,3,264900,<1H OCEAN
33,1940,327,5,280400,<1H OCEAN
25,4707,695,6,296100,<1H OCEAN
27,2427,403,5,277300,<1H OCEAN
26,1182,309,3,269100,<1H OCEAN
28,3688,633,5,272600,<1H OCEAN
27,3526,589,5,275000,<1H OCEAN
27,2937,497,5,273500,<1H OCEAN
32,2930,481,6,344100,<1H OCEAN
23,4040,843,4,303400,<1H OCEAN
31,3340,735,4,275000,<1H OCEAN
24,1240,263,5,283000,<1H OCEAN
25,4096,743,5,300300,<1H OCEAN
29,2721,682,3,265300,<1H OCEAN
17,1527,267,5,278000,<1H OCEAN
25,3075,564,5,269400,<1H OCEAN
29,2658,484,5,298900,<1H OCEAN
28,5018,1066,4,273900,<1H OCEAN
31,3347,589,5,286800,<1H OCEAN
19,2174,454,4,255100,<1H OCEAN
30,3298,634,5,332000,<1H OCEAN
37,3109,541,6,413500,<1H OCEAN
32,1382,239,6,405400,<1H OCEAN
26,3032,605,5,430900,<1H OCEAN
35,1018,169,6,371900,<1H OCEAN
34,2906,544,5,268200,<1H OCEAN
36,1089,182,4,252600,<1H OCEAN
21,1354,289,4,234200,<1H OCEAN
34,2231,360,4,243200,<1H OCEAN
32,1555,287,6,260100,<1H OCEAN
35,1484,244,4,245300,<1H OCEAN
24,5046,1001,4,274600,<1H OCEAN
30,2327,419,4,272000,<1H OCEAN
19,1741,294,5,290500,<1H OCEAN
26,2561,388,7,363800,<1H OCEAN
26,2574,414,6,335900,<1H OCEAN
27,1265,216,5,281200,<1H OCEAN
22,2614,453,6,271800,<1H OCEAN
27,4866,668,7,405000,<1H OCEAN
36,4423,632,7,476400,<1H OCEAN
22,2781,523,4,445900,<1H OCEAN
35,2553,533,4,436100,<1H OCEAN
33,3585,935,3,396300,<1H OCEAN
19,1858,359,4,339300,<1H OCEAN
32,2892,496,6,367800,<1H OCEAN
27,2331,461,4,340700,<1H OCEAN
21,1214,192,7,347800,<1H OCEAN
33,1664,271,5,415800,<1H OCEAN
35,3133,541,5,346100,<1H OCEAN
32,2782,495,5,335900,<1H OCEAN
30,3033,540,6,380800,<1H OCEAN
17,2560,396,7,368900,<1H OCEAN
20,4475,1048,4,396200,<1H OCEAN
13,2057,466,5,288300,<1H OCEAN
21,2052,346,5,416300,<1H OCEAN
26,2690,401,7,474700,<1H OCEAN
17,3674,824,6,436400,<1H OCEAN
22,4011,963,4,351200,<1H OCEAN
27,2826,451,5,431400,<1H OCEAN
29,2476,434,6,393800,<1H OCEAN
24,3388,633,5,355100,<1H OCEAN
26,1714,270,6,417000,<1H OCEAN
25,2366,417,6,345900,<1H OCEAN
25,2131,410,5,409100,<1H OCEAN
25,3807,600,6,411300,<1H OCEAN
28,3811,585,7,372700,<1H OCEAN
29,3429,524,7,400700,<1H OCEAN
19,2885,859,3,275700,<1H OCEAN
30,3007,554,5,326300,<1H OCEAN
22,3583,758,5,335300,<1H OCEAN
34,2629,433,6,341400,<1H OCEAN
35,2355,384,5,332500,<1H OCEAN
26,1983,301,6,354600,<1H OCEAN
32,2134,328,6,341900,<1H OCEAN
27,4336,754,6,348300,<1H OCEAN
33,2563,434,6,340100,<1H OCEAN
15,5132,1059,5,404800,<1H OCEAN
34,3450,731,4,244500,<1H OCEAN
26,1391,241,6,332700,<1H OCEAN
32,3108,613,4,284000,<1H OCEAN
33,4211,918,4,242200,<1H OCEAN
25,3823,584,7,373600,<1H OCEAN
23,4221,671,7,412300,<1H OCEAN
16,1755,410,5,231200,<1H OCEAN
30,1036,151,6,360600,<1H OCEAN
30,4033,794,5,338700,<1H OCEAN
22,3219,756,4,354400,<1H OCEAN
26,1992,328,6,350000,<1H OCEAN
28,2488,396,5,344700,<1H OCEAN
25,5404,906,6,451800,<1H OCEAN
25,3095,514,5,352100,<1H OCEAN
33,2517,496,5,289500,<1H OCEAN
20,4304,851,5,333000,<1H OCEAN
27,1716,290,5,343100,<1H OCEAN
31,3344,620,5,351500,<1H OCEAN
31,3080,526,6,344200,<1H OCEAN
34,2494,375,7,388100,<1H OCEAN
34,2515,401,7,423900,<1H OCEAN
31,1443,215,6,416500,<1H OCEAN
20,3435,593,6,451400,<1H OCEAN
28,3250,485,7,431600,<1H OCEAN
28,3081,460,7,432600,<1H OCEAN
16,1156,198,7,292900,<1H OCEAN
28,1582,264,5,370100,<1H OCEAN
25,1994,287,7,447300,<1H OCEAN
17,1165,278,4,342400,<1H OCEAN
23,2590,725,3,225000,<1H OCEAN
19,3694,1036,3,271500,<1H OCEAN
35,1365,256,5,291400,<1H OCEAN
34,2400,419,4,316900,<1H OCEAN
27,2621,513,3,409700,<1H OCEAN
35,2693,493,6,327500,<1H OCEAN
32,2510,578,4,322700,<1H OCEAN
23,5135,911,5,430100,<1H OCEAN
28,2490,345,6,411900,<1H OCEAN
20,2016,313,6,383000,<1H OCEAN
29,1733,255,7,406800,<1H OCEAN
26,3298,460,6,403000,<1H OCEAN
27,3885,661,6,344700,<1H OCEAN
16,2697,803,4,367400,<1H OCEAN
17,2975,608,5,362200,<1H OCEAN
18,1221,255,5,228400,<1H OCEAN
21,2471,677,3,243800,<1H OCEAN
25,2074,387,4,378000,<1H OCEAN
16,1105,354,4,253600,<1H OCEAN
24,1709,437,4,335200,<1H OCEAN
25,2796,429,6,349000,<1H OCEAN
21,2483,396,7,346300,<1H OCEAN
16,3716,916,4,323600,<1H OCEAN
19,2237,433,6,368300,<1H OCEAN
25,3534,949,3,337000,<1H OCEAN
9,2966,770,3,256000,<1H OCEAN
41,2123,425,4,284800,<1H OCEAN
30,1269,290,3,325000,<1H OCEAN
42,1125,273,3,252800,<1H OCEAN
33,2757,489,5,311600,<1H OCEAN
38,2850,550,4,273600,<1H OCEAN
21,2667,798,3,252400,<1H OCEAN
43,1261,317,4,224600,<1H OCEAN
32,726,204,4,230400,<1H OCEAN
11,2559,694,4,167300,<1H OCEAN
25,2213,360,7,360900,<1H OCEAN
16,1434,372,3,178100,<1H OCEAN
22,3280,933,4,232700,<1H OCEAN
32,1889,487,3,254400,<1H OCEAN
26,2500,962,3,222200,<1H OCEAN
36,1976,361,5,252600,<1H OCEAN
36,1236,229,5,239400,<1H OCEAN
34,2600,650,4,250200,<1H OCEAN
35,2348,531,4,261000,<1H OCEAN
16,3015,829,4,249500,<1H OCEAN
35,2297,497,4,239700,<1H OCEAN
23,3200,907,3,450000,<1H OCEAN
24,2424,501,4,364200,<1H OCEAN
29,1875,340,5,336500,<1H OCEAN
27,2687,768,3,324200,<1H OCEAN
25,347,82,4,350000,<1H OCEAN
26,18,4,3,375000,NEAR BAY
22,1236,290,3,40000,NEAR BAY
21,1798,399,5,470000,NEAR BAY
20,2976,766,4,262500,NEAR BAY
19,1465,342,4,289300,NEAR BAY
23,806,158,5,284600,NEAR BAY
16,3352,813,3,262500,NEAR BAY
26,1184,225,5,322300,NEAR BAY
15,2940,910,4,192200,NEAR BAY
19,3565,858,4,277000,NEAR BAY
25,1750,341,5,308700,NEAR BAY
20,1896,456,4,288900,NEAR BAY
36,1575,379,5,264700,NEAR BAY
8,1480,414,2,284100,NEAR BAY
14,753,193,4,266700,NEAR BAY
18,1476,473,3,274000,NEAR BAY
22,1489,436,3,197200,NEAR BAY
17,748,184,3,290600,NEAR BAY
26,3218,1021,3,182700,NEAR BAY
27,3410,1156,3,165600,NEAR BAY
23,1755,508,4,293500,NEAR BAY
19,1085,288,3,276000,NEAR BAY
16,1994,489,4,266400,NEAR BAY
15,255,63,4,175000,NEAR BAY
23,514,210,3,181300,NEAR BAY
52,766,203,2,316700,NEAR BAY
43,2065,535,3,327700,NEAR BAY
30,1722,490,3,261300,NEAR BAY
24,3983,1126,3,275000,NEAR BAY
44,1498,430,2,307100,NEAR BAY
46,1115,248,3,334300,NEAR BAY
4,2292,435,4,340000,NEAR BAY
30,1695,480,3,352500,NEAR BAY
37,1169,239,5,330300,NEAR BAY
26,1272,306,4,280200,NEAR BAY
39,2210,483,4,342400,NEAR BAY
31,1117,304,3,353100,NEAR BAY
36,1860,367,5,354500,NEAR BAY
34,1508,483,2,365600,NEAR BAY
36,1035,196,5,359000,NEAR BAY
34,1959,342,6,414700,NEAR BAY
36,2587,416,6,407200,NEAR BAY
33,2771,659,3,353600,NEAR BAY
36,857,156,5,366700,NEAR BAY
36,1199,198,5,373400,NEAR BAY
36,782,130,6,383900,NEAR BAY
29,1229,435,7,465000,NEAR BAY
34,2165,355,5,442100,NEAR BAY
25,830,228,3,342900,NEAR BAY
22,3770,727,4,457500,NEAR BAY
30,2937,407,7,473500,NEAR BAY
36,4787,900,5,440900,NEAR BAY
35,2419,426,6,437100,NEAR BAY
46,206,44,4,265000,NEAR BAY
36,3982,1045,3,314100,NEAR BAY
33,2892,617,5,360900,NEAR BAY
35,3584,535,7,451300,NEAR BAY
35,3905,565,7,463700,NEAR BAY
32,3058,595,6,417800,NEAR BAY
35,2712,428,7,443800,NEAR BAY
33,1641,284,6,432900,NEAR BAY
35,2445,533,5,362100,NEAR BAY
36,2607,551,5,373100,NEAR BAY
40,3454,648,5,438400,NEAR BAY
32,4398,878,4,431900,NEAR BAY
36,3212,553,6,425500,NEAR BAY
33,2974,623,5,406300,NEAR BAY
42,2390,462,6,397400,NEAR BAY
33,1509,303,4,373400,NEAR BAY
35,2016,349,5,376600,NEAR BAY
33,3262,668,5,398100,NEAR BAY
38,2835,447,5,446600,NEAR BAY
47,4234,435,4,425000,NEAR BAY
19,2207,810,2,402500,NEAR BAY
37,2926,874,4,356000,NEAR BAY
34,2199,529,4,405900,NEAR BAY
47,2600,490,5,476300,NEAR BAY
44,3558,839,3,404800,NEAR BAY
18,2060,563,4,378600,NEAR BAY
24,3924,1142,4,387500,NEAR OCEAN
29,473,103,7,475000,NEAR BAY
21,349,64,5,360000,<1H OCEAN
37,3852,652,5,318700,<1H OCEAN
42,2533,433,5,279900,<1H OCEAN
43,1529,311,5,293300,<1H OCEAN
37,1150,203,5,398500,<1H OCEAN
24,4420,996,3,226400,<1H OCEAN
24,4337,670,5,271400,<1H OCEAN
26,1921,250,7,405900,<1H OCEAN
45,1797,303,4,434500,<1H OCEAN
6,3694,574,6,348000,<1H OCEAN
14,2714,361,7,387500,<1H OCEAN
16,3298,451,6,305600,<1H OCEAN
25,1730,226,7,279300,<1H OCEAN
19,1852,268,5,279500,<1H OCEAN
18,3561,560,5,269400,<1H OCEAN
17,4393,709,5,246500,<1H OCEAN
15,4713,769,5,253800,<1H OCEAN
16,1617,306,4,191100,<1H OCEAN
16,3992,540,6,299300,<1H OCEAN
16,4274,715,5,233900,<1H OCEAN
22,5507,841,6,245200,<1H OCEAN
18,3574,504,6,274100,<1H OCEAN
17,3057,606,5,230900,<1H OCEAN
20,3244,520,5,224000,<1H OCEAN
17,3912,737,5,221500,<1H OCEAN
16,2030,321,6,279100,<1H OCEAN
22,2996,695,4,209700,<1H OCEAN
26,1394,238,4,195000,<1H OCEAN
18,3631,947,2,184400,<1H OCEAN
17,1957,261,7,294200,<1H OCEAN
9,3624,812,4,198400,<1H OCEAN
17,2795,482,5,250800,<1H OCEAN
8,4454,1058,4,282600,<1H OCEAN
16,2429,387,5,253200,<1H OCEAN
14,2855,380,6,311500,<1H OCEAN
10,3030,574,5,218700,<1H OCEAN
11,2394,403,5,259300,<1H OCEAN
14,3379,683,4,236200,<1H OCEAN
16,1911,327,5,249500,<1H OCEAN
20,3398,771,2,350000,<1H OCEAN
12,2070,587,4,244500,<1H OCEAN
7,3609,751,4,213100,<1H OCEAN
16,2650,600,3,194300,<1H OCEAN
17,2332,637,3,123400,<1H OCEAN
17,1051,172,5,234500,<1H OCEAN
16,2814,485,5,224100,<1H OCEAN
24,2383,343,5,265700,<1H OCEAN
16,1982,280,6,289200,<1H OCEAN
16,2312,303,7,311800,<1H OCEAN
16,1816,241,6,291200,<1H OCEAN
5,1808,340,5,184800,<1H OCEAN
15,3243,551,5,257400,<1H OCEAN
17,2363,473,4,141600,<1H OCEAN
4,2498,775,3,183900,<1H OCEAN
20,3773,624,5,241200,<1H OCEAN
23,2543,388,5,237400,<1H OCEAN
21,3250,610,4,234400,<1H OCEAN
20,3671,567,6,241000,<1H OCEAN
24,3344,531,5,245600,<1H OCEAN
25,4021,634,5,241200,<1H OCEAN
5,1975,520,4,159000,<1H OCEAN
25,4096,623,6,251800,<1H OCEAN
23,4487,584,7,291500,<1H OCEAN
25,2349,394,4,233100,<1H OCEAN
16,1674,281,5,253300,<1H OCEAN
19,2635,427,6,248000,<1H OCEAN
24,2413,369,6,257200,<1H OCEAN
17,2319,324,6,278300,<1H OCEAN
17,2123,341,6,262700,<1H OCEAN
18,2127,387,5,217100,<1H OCEAN
18,1747,317,5,229100,<1H OCEAN
16,2240,300,6,289600,<1H OCEAN
17,2281,359,5,259500,<1H OCEAN
18,3179,526,5,265800,<1H OCEAN
18,2581,358,6,272400,<1H OCEAN
10,3301,593,6,260700,<1H OCEAN
16,1868,285,5,260500,<1H OCEAN
15,531,154,4,385700,<1H OCEAN
21,1062,179,4,394100,<1H OCEAN
18,3167,435,6,467700,<1H OCEAN
19,3754,588,6,412600,<1H OCEAN
16,5498,729,7,416300,<1H OCEAN
13,4780,798,6,288100,<1H OCEAN
14,5487,1024,4,229800,<1H OCEAN
17,1830,398,2,248200,<1H OCEAN
12,4077,590,5,386200,<1H OCEAN
20,4477,924,3,226900,<1H OCEAN
14,4721,999,3,239300,<1H OCEAN
19,3785,611,5,436700,<1H OCEAN
14,5034,797,4,335000,<1H OCEAN
19,3269,483,5,300800,<1H OCEAN
21,5322,908,5,386800,<1H OCEAN
24,1511,318,3,350000,<1H OCEAN
37,1593,303,3,260700,<1H OCEAN
44,3192,565,4,234000,INLAND
14,5231,817,4,279800,INLAND
15,2873,547,5,264700,INLAND
16,865,123,5,308700,INLAND
16,3120,685,3,198600,INLAND
27,2303,471,3,203600,INLAND
17,2889,624,2,178000,INLAND
44,1448,393,2,170300,INLAND
20,3976,953,2,160100,INLAND
27,2361,449,3,305000,INLAND
19,2372,394,4,374600,INLAND
39,759,141,3,262500,INLAND
25,474,92,3,340900,INLAND
10,212,38,6,390000,<1H OCEAN
16,32,4,2,137500,NEAR OCEAN
